userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
stanleysilva@example.net,Wright PLC Solution,09-04-2023,15-04-2023,,Excited to get started!,3.0,4.0,12.0,11.0,,,2.0,BAU Activity
brianwarren@example.org,Morgan Inc Project,10-03-2024,16-03-2024,,,5.0,0.0,4.0,,,4.0,0.0,Sales Activity
gabrielalvarez@example.org,Miller Group Project,24-07-2022,30-07-2022,,,,5.0,5.0,0.0,,9.0,6.0,Sales Activity
rmoore@example.net,"Rice, Jones and Harris Initiative",18-02-2024,24-02-2024,,,1.0,4.0,2.0,4.0,4.0,,2.0,Sales Activity
martinezheather@example.com,Bailey-Jimenez Solution,13-11-2022,19-11-2022,,Ready to dive in,5.0,6.0,2.0,6.0,,4.0,2.0,BAU Activity
gina82@example.com,Boyer Inc Solution,27-11-2022,03-12-2022,,,4.0,,,12.0,5.0,6.0,2.0,BAU Activity
kalvarado@example.org,Williams LLC Initiative,22-01-2023,28-01-2023,,,0.0,8.0,,,3.0,9.0,10.0,Sales Activity
alison18@example.net,Sanchez Inc Initiative,22-10-2023,28-10-2023,,,2.0,0.0,6.0,5.0,,5.0,12.0,Sales Activity
wchapman@example.com,Roberts Ltd Initiative,17-12-2023,23-12-2023,,,11.0,2.0,,6.0,10.0,5.0,6.0,BAU Activity
jeremy82@example.com,"Monroe, Campbell and Mack Initiative",17-07-2022,23-07-2022,,Hopeful for a successful outcome,9.0,5.0,,6.0,,10.0,,Sales Activity
vthomas@example.com,"Johnson, Williams and Stanley Solution",09-07-2023,15-07-2023,,Ready to dive in,,4.0,10.0,,0.0,6.0,1.0,BAU Activity
suzannepeterson@example.com,"Lopez, Ramirez and Harris Initiative",12-02-2023,18-02-2023,,Feeling optimistic about this project,1.0,4.0,11.0,5.0,4.0,6.0,0.0,BAU Activity
mitchellbrad@example.com,Pierce and Sons Solution,03-07-2022,09-07-2022,,Excited to get started!,4.0,4.0,,6.0,,4.0,3.0,BAU Activity
margaret05@example.net,White-Lozano Project,11-09-2022,17-09-2022,,,,10.0,9.0,6.0,3.0,6.0,1.0,BAU Activity
wmoore@example.org,Martinez Inc Solution,13-11-2022,19-11-2022,,Hopeful for a successful outcome,,8.0,4.0,,5.0,4.0,3.0,BAU Activity
fmorton@example.org,Morgan Inc Project,29-10-2023,04-11-2023,,,1.0,5.0,,6.0,9.0,5.0,7.0,BAU Activity
xbrown@example.org,Lam-Garrison Initiative,01-10-2023,07-10-2023,,Looking forward to the challenge,2.0,3.0,,4.0,3.0,10.0,,BAU Activity
jjackson@example.com,Love Inc Initiative,26-11-2023,02-12-2023,,Feeling optimistic about this project,,6.0,,7.0,2.0,0.0,0.0,BAU Activity
shannon80@example.com,Love Inc Initiative,10-03-2024,16-03-2024,,,11.0,,,,,0.0,0.0,Sales Activity
vsullivan@example.org,Roberts Ltd Initiative,25-02-2024,02-03-2024,,,0.0,2.0,4.0,,,6.0,,BAU Activity
nunezangela@example.org,Carson-Clayton Initiative,19-11-2023,25-11-2023,,Excited to get started!,7.0,,6.0,0.0,6.0,,9.0,Sales Activity
williamwilliams@example.com,Singh Ltd Solution,01-01-2023,07-01-2023,,Excited to get started!,3.0,,,11.0,,10.0,0.0,Sales Activity
awilson@example.com,"Hale, Gray and Martinez Initiative",12-02-2023,18-02-2023,,,1.0,,,5.0,4.0,6.0,7.0,Sales Activity
nicolejones@example.net,"Lopez, Ramirez and Harris Initiative",19-03-2023,25-03-2023,,,2.0,,10.0,,0.0,11.0,0.0,Sales Activity
uhall@example.net,"Webster, Wiley and Phillips Project",06-08-2023,12-08-2023,,Feeling optimistic about this project,,12.0,4.0,11.0,,4.0,,Sales Activity
jamesphillips@example.org,Sanchez Inc Initiative,25-02-2024,02-03-2024,,Feeling motivated,,6.0,10.0,4.0,4.0,12.0,,Sales Activity
larrygibson@example.com,"Silva, Wright and Schmidt Initiative",11-09-2022,17-09-2022,,,3.0,7.0,10.0,4.0,7.0,6.0,,Sales Activity
ryancarroll@example.org,Rodriguez-Fletcher Solution,22-05-2022,28-05-2022,,,0.0,6.0,,,6.0,3.0,8.0,BAU Activity
xchung@example.net,Davis-Sullivan Project,23-07-2023,29-07-2023,,Ready to dive in,,12.0,5.0,5.0,8.0,4.0,0.0,Sales Activity
dawnrivas@example.com,White-Lozano Project,12-03-2023,18-03-2023,,Hopeful for a successful outcome,3.0,5.0,0.0,4.0,4.0,4.0,,Sales Activity
shelleybell@example.org,Bell-Henderson Project,04-12-2022,10-12-2022,,,2.0,9.0,4.0,,5.0,,,Sales Activity
tiffany81@example.com,Nolan-Clark Initiative,01-05-2022,07-05-2022,,,1.0,8.0,9.0,5.0,,10.0,1.0,BAU Activity
tmurphy@example.net,Lucas Inc Initiative,21-05-2023,27-05-2023,,,,5.0,,,,,12.0,Sales Activity
elozano@example.org,Boyer Inc Solution,04-06-2023,10-06-2023,,,2.0,12.0,8.0,4.0,5.0,11.0,,Sales Activity
upeters@example.net,Harrison LLC Solution,18-02-2024,24-02-2024,,,,5.0,8.0,1.0,,5.0,10.0,Sales Activity
williamedwards@example.com,Singh Ltd Solution,08-05-2022,14-05-2022,,Can't wait to see the end result,,,,,1.0,5.0,1.0,BAU Activity
stevenchen@example.com,Thomas Inc Project,02-04-2023,08-04-2023,,Looking forward to the challenge,7.0,5.0,4.0,5.0,6.0,4.0,0.0,Sales Activity
burtonlouis@example.net,Hale-Aguilar Solution,04-02-2024,10-02-2024,,Looking forward to the challenge,2.0,,6.0,,5.0,5.0,3.0,BAU Activity
mjohnson@example.com,White-Lozano Project,14-08-2022,20-08-2022,,,1.0,4.0,4.0,6.0,4.0,6.0,0.0,BAU Activity
joannekeller@example.com,Lucas Inc Initiative,15-01-2023,21-01-2023,,,1.0,2.0,8.0,,6.0,,,BAU Activity
careyjohn@example.com,Hale-Aguilar Solution,26-06-2022,02-07-2022,,Excited to get started!,10.0,3.0,1.0,,4.0,,,Sales Activity
jeff77@example.org,Williams LLC Initiative,12-03-2023,18-03-2023,,,1.0,,4.0,,5.0,4.0,,Sales Activity
itrevino@example.net,Rodriguez-Fletcher Solution,16-04-2023,22-04-2023,,Eager to collaborate with the team,9.0,1.0,,5.0,1.0,9.0,,BAU Activity
freycole@example.org,Rodriguez-Fletcher Solution,18-06-2023,24-06-2023,,Ready to dive in,10.0,5.0,5.0,,4.0,,,BAU Activity
scott07@example.com,Bailey-Jimenez Solution,19-03-2023,25-03-2023,,,12.0,,6.0,8.0,,4.0,3.0,BAU Activity
markjames@example.com,Bailey-Jimenez Solution,24-07-2022,30-07-2022,,Feeling optimistic about this project,1.0,,4.0,4.0,4.0,5.0,,BAU Activity
kristophermcmillan@example.org,Ford-Gibson Project,05-02-2023,11-02-2023,,,10.0,4.0,8.0,4.0,5.0,,,Sales Activity
dawnrivas@example.com,"Adams, Stewart and Thompson Initiative",25-12-2022,31-12-2022,,Can't wait to see the end result,3.0,,8.0,,6.0,11.0,,Sales Activity
charlesmccarthy@example.net,Thomas Inc Project,08-01-2023,14-01-2023,,,,4.0,9.0,3.0,6.0,,0.0,Sales Activity
wendy78@example.com,Martinez Inc Solution,04-09-2022,10-09-2022,,Eager to collaborate with the team,2.0,,,5.0,,,,BAU Activity
tmurphy@example.net,Lucas Inc Initiative,05-06-2022,11-06-2022,,,3.0,,,10.0,6.0,4.0,0.0,BAU Activity
bmanning@example.net,"Lopez, Ramirez and Harris Initiative",29-10-2023,04-11-2023,,Hopeful for a successful outcome,,6.0,4.0,,,7.0,,Sales Activity
jjackson@example.com,Love Inc Initiative,12-03-2023,18-03-2023,,Feeling optimistic about this project,,6.0,5.0,,,,1.0,Sales Activity
christianmartin@example.net,Lucas Inc Initiative,24-09-2023,30-09-2023,,Feeling motivated,11.0,5.0,4.0,4.0,,,4.0,Sales Activity
elizabethowen@example.com,Thomas Inc Project,15-05-2022,21-05-2022,,Eager to collaborate with the team,1.0,7.0,,,,10.0,2.0,BAU Activity
oparker@example.net,Ford-Gibson Project,05-03-2023,11-03-2023,,Looking forward to the challenge,3.0,,,,,2.0,0.0,BAU Activity
patricia62@example.com,Lam-Garrison Initiative,05-11-2023,11-11-2023,,Looking forward to the challenge,,,6.0,6.0,5.0,11.0,8.0,Sales Activity
ramoszachary@example.net,Weaver Group Solution,03-03-2024,09-03-2024,,Feeling motivated,,,,,6.0,6.0,,Sales Activity
kristadavis@example.net,Vasquez PLC Initiative,08-01-2023,14-01-2023,,,3.0,9.0,10.0,5.0,4.0,12.0,,BAU Activity
wendy87@example.com,Walker-Evans Initiative,14-08-2022,20-08-2022,,,1.0,11.0,,,,5.0,7.0,Sales Activity
allenjorge@example.com,White-Lozano Project,17-12-2023,23-12-2023,,,6.0,9.0,5.0,10.0,5.0,8.0,2.0,BAU Activity
owilson@example.org,Shaw-Lara Solution,05-02-2023,11-02-2023,,Can't wait to see the end result,12.0,,8.0,6.0,,,0.0,BAU Activity
pshields@example.org,Harris-Randolph Initiative,14-01-2024,20-01-2024,,Excited to get started!,7.0,11.0,6.0,5.0,4.0,8.0,,BAU Activity
weaverpaul@example.net,Knox-Pope Initiative,17-03-2024,23-03-2024,,,1.0,6.0,,0.0,5.0,4.0,12.0,Sales Activity
claytonmatthew@example.com,"Hall, Copeland and Fuller Solution",26-03-2023,01-04-2023,,,,8.0,6.0,5.0,5.0,,2.0,Sales Activity
markterry@example.com,White-Lozano Project,17-03-2024,23-03-2024,,Feeling optimistic about this project,,,,,,0.0,4.0,Sales Activity
alexander88@example.net,"Adams, Stewart and Thompson Initiative",16-10-2022,22-10-2022,,Looking forward to the challenge,,,3.0,0.0,2.0,,0.0,Sales Activity
wardchristina@example.org,Bailey-Jimenez Solution,22-01-2023,28-01-2023,,,,5.0,1.0,3.0,5.0,4.0,2.0,Sales Activity
bellmelissa@example.com,Singh Ltd Solution,13-11-2022,19-11-2022,,,2.0,,,4.0,7.0,5.0,8.0,BAU Activity
walter13@example.org,White-Lozano Project,05-11-2023,11-11-2023,,,0.0,10.0,4.0,8.0,,,,Sales Activity
bentleymaria@example.org,Lam-Garrison Initiative,29-10-2023,04-11-2023,,Feeling optimistic about this project,3.0,0.0,5.0,,,,,BAU Activity
shelby73@example.com,Singh Ltd Solution,17-04-2022,23-04-2022,,,,1.0,1.0,5.0,9.0,7.0,5.0,BAU Activity
laguirre@example.com,Martinez Inc Solution,15-10-2023,21-10-2023,,Feeling motivated,1.0,5.0,4.0,3.0,7.0,,1.0,Sales Activity
johnsonsara@example.org,Lam-Garrison Initiative,24-03-2024,30-03-2024,,Feeling motivated,3.0,4.0,,5.0,,4.0,3.0,Sales Activity
chelsealloyd@example.org,Lam-Garrison Initiative,05-02-2023,11-02-2023,,Feeling motivated,,2.0,6.0,,,,7.0,BAU Activity
sonyabrooks@example.net,Miller Group Project,22-01-2023,28-01-2023,,,,,6.0,4.0,,8.0,5.0,Sales Activity
ereed@example.net,Warren-Ingram Initiative,04-02-2024,10-02-2024,,Can't wait to see the end result,7.0,,5.0,5.0,5.0,5.0,,Sales Activity
morganmcknight@example.com,"Silva, Wright and Schmidt Initiative",18-06-2023,24-06-2023,,Excited to get started!,,3.0,,11.0,10.0,,0.0,Sales Activity
laurenbowen@example.com,Walker-Evans Initiative,01-01-2023,07-01-2023,,Ready to dive in,3.0,4.0,4.0,0.0,,8.0,12.0,BAU Activity
kvaldez@example.org,Martinez Inc Solution,26-02-2023,04-03-2023,,Ready to dive in,,2.0,,6.0,10.0,1.0,,BAU Activity
oweiss@example.com,"Hale, Gray and Martinez Initiative",17-12-2023,23-12-2023,,Can't wait to see the end result,4.0,,,6.0,4.0,5.0,2.0,BAU Activity
jill59@example.com,"Monroe, Campbell and Mack Initiative",10-07-2022,16-07-2022,,Looking forward to the challenge,1.0,6.0,5.0,,6.0,,,Sales Activity
joseph96@example.org,Warren-Ingram Initiative,23-10-2022,29-10-2022,,,,5.0,,3.0,,10.0,,BAU Activity
maria79@example.net,"Adams, Stewart and Thompson Initiative",26-03-2023,01-04-2023,,,0.0,4.0,5.0,,,,11.0,BAU Activity
kathleen13@example.com,Bell-Henderson Project,05-02-2023,11-02-2023,,Can't wait to see the end result,2.0,5.0,,5.0,5.0,2.0,2.0,Sales Activity
matthewholland@example.com,Wright PLC Solution,23-07-2023,29-07-2023,,Looking forward to the challenge,1.0,4.0,,4.0,4.0,4.0,1.0,BAU Activity
michaelwhite@example.com,"Smith, Richard and Arroyo Project",17-09-2023,23-09-2023,,,,7.0,12.0,4.0,,4.0,,BAU Activity
christina87@example.net,Morgan Inc Project,17-03-2024,23-03-2024,,,1.0,4.0,,7.0,,4.0,,Sales Activity
mullenjohn@example.org,"Hale, Gray and Martinez Initiative",22-01-2023,28-01-2023,,Feeling optimistic about this project,1.0,,6.0,12.0,,2.0,,Sales Activity
sarah96@example.org,Roberts Ltd Initiative,07-05-2023,13-05-2023,,,,9.0,,8.0,,6.0,,BAU Activity
wendyhampton@example.com,"Johnson, Williams and Stanley Solution",11-09-2022,17-09-2022,,Feeling optimistic about this project,,5.0,4.0,4.0,,,1.0,Sales Activity
eriknelson@example.org,Pierce and Sons Solution,26-06-2022,02-07-2022,,,0.0,0.0,4.0,7.0,4.0,0.0,8.0,Sales Activity
susanhowell@example.com,Shaw-Lara Solution,23-10-2022,29-10-2022,,,3.0,,5.0,6.0,,5.0,2.0,BAU Activity
xhogan@example.net,Lam-Garrison Initiative,10-12-2023,16-12-2023,,Ready to dive in,0.0,5.0,5.0,5.0,5.0,4.0,,Sales Activity
pagetimothy@example.org,"Adams, Stewart and Thompson Initiative",09-07-2023,15-07-2023,,Eager to collaborate with the team,4.0,5.0,4.0,11.0,,11.0,2.0,Sales Activity
mbrown@example.net,Ford-Gibson Project,12-06-2022,18-06-2022,,,,4.0,1.0,5.0,4.0,,3.0,Sales Activity
emily09@example.org,Morgan Inc Project,21-05-2023,27-05-2023,,Ready to dive in,,,5.0,11.0,,9.0,2.0,Sales Activity
wlucero@example.org,Wright PLC Solution,07-05-2023,13-05-2023,,Feeling optimistic about this project,1.0,,,11.0,6.0,5.0,0.0,BAU Activity
vbuchanan@example.org,Morgan Inc Project,09-10-2022,15-10-2022,,Can't wait to see the end result,,12.0,11.0,6.0,,5.0,1.0,BAU Activity
williamschmidt@example.org,Lucas Inc Initiative,26-03-2023,01-04-2023,,,,5.0,,8.0,5.0,11.0,,BAU Activity
mark66@example.net,"Monroe, Campbell and Mack Initiative",15-10-2023,21-10-2023,,,1.0,11.0,10.0,5.0,,4.0,3.0,Sales Activity
ahubbard@example.org,Bailey-Jimenez Solution,05-02-2023,11-02-2023,,,7.0,,4.0,5.0,6.0,,1.0,Sales Activity
trevorvance@example.org,Pierce and Sons Solution,31-12-2023,06-01-2024,,,,5.0,4.0,4.0,11.0,4.0,,Sales Activity
camposvictoria@example.net,Davis-Sullivan Project,29-10-2023,04-11-2023,,,1.0,4.0,6.0,6.0,9.0,4.0,3.0,Sales Activity
tjackson@example.net,Bailey-Jimenez Solution,09-04-2023,15-04-2023,,Hopeful for a successful outcome,3.0,1.0,,11.0,4.0,5.0,0.0,Sales Activity
juan62@example.com,Knox-Pope Initiative,30-04-2023,06-05-2023,,Excited to get started!,,4.0,1.0,10.0,1.0,,2.0,Sales Activity
frankmorris@example.com,"Lopez, Ramirez and Harris Initiative",03-12-2023,09-12-2023,,Hopeful for a successful outcome,,12.0,,6.0,,7.0,0.0,Sales Activity
aliciagarcia@example.com,Shaffer-Donovan Initiative,23-07-2023,29-07-2023,,Hopeful for a successful outcome,5.0,,,,5.0,5.0,,BAU Activity
fitzpatrickkristen@example.org,Walker-Evans Initiative,09-04-2023,15-04-2023,,Eager to collaborate with the team,10.0,3.0,,12.0,,6.0,2.0,BAU Activity
rogersbrian@example.org,Thomas Inc Project,08-10-2023,14-10-2023,,Can't wait to see the end result,,12.0,5.0,5.0,,5.0,7.0,BAU Activity
christinejoseph@example.net,White-Lozano Project,09-04-2023,15-04-2023,,Feeling motivated,,10.0,8.0,4.0,,6.0,,Sales Activity
bellmelissa@example.com,Singh Ltd Solution,26-02-2023,04-03-2023,,,11.0,4.0,4.0,,,12.0,1.0,Sales Activity
woodskelly@example.org,"Monroe, Campbell and Mack Initiative",05-11-2023,11-11-2023,,,1.0,,4.0,4.0,,1.0,0.0,BAU Activity
garyrose@example.org,"Hall, Copeland and Fuller Solution",08-05-2022,14-05-2022,,Ready to dive in,,3.0,5.0,4.0,,5.0,,BAU Activity
johnsonalexis@example.net,Ford-Gibson Project,24-04-2022,30-04-2022,,Eager to collaborate with the team,12.0,0.0,,2.0,2.0,4.0,2.0,Sales Activity
kristenwoodward@example.net,Walker-Evans Initiative,10-12-2023,16-12-2023,,Ready to dive in,,,,5.0,11.0,10.0,3.0,Sales Activity
robertschristopher@example.com,Roberts Ltd Initiative,25-12-2022,31-12-2022,,Can't wait to see the end result,,4.0,5.0,6.0,,,8.0,Sales Activity
armstrongkristen@example.com,Davis-Sullivan Project,13-08-2023,19-08-2023,,,,1.0,4.0,,6.0,4.0,,BAU Activity
ericwilliamson@example.net,Lucas Inc Initiative,10-09-2023,16-09-2023,,,,,,0.0,6.0,0.0,2.0,Sales Activity
annacarney@example.net,Shaw-Lara Solution,18-02-2024,24-02-2024,,Hopeful for a successful outcome,,4.0,6.0,4.0,4.0,4.0,3.0,Sales Activity
millsgregg@example.com,Harrison LLC Solution,24-09-2023,30-09-2023,,,,6.0,,4.0,,6.0,0.0,Sales Activity
crystaldaniels@example.org,Knox-Pope Initiative,07-08-2022,13-08-2022,,,1.0,6.0,,4.0,1.0,7.0,1.0,BAU Activity
samanthahodge@example.com,Morgan Inc Project,05-02-2023,11-02-2023,,Can't wait to see the end result,1.0,5.0,5.0,11.0,5.0,4.0,11.0,BAU Activity
rbush@example.com,Nguyen-Cox Initiative,08-01-2023,14-01-2023,,,2.0,,4.0,5.0,3.0,,0.0,Sales Activity
vmiddleton@example.org,Sanchez Inc Initiative,29-10-2023,04-11-2023,,,,,4.0,4.0,5.0,,1.0,Sales Activity
williamfriedman@example.com,Yoder Inc Initiative,01-01-2023,07-01-2023,,Ready to dive in,2.0,,4.0,,11.0,8.0,1.0,BAU Activity
cherylmcdonald@example.net,Davis-Sullivan Project,27-08-2023,02-09-2023,,Excited to get started!,3.0,,3.0,5.0,4.0,5.0,0.0,BAU Activity
christianholmes@example.com,Lewis PLC Project,25-09-2022,01-10-2022,,,8.0,3.0,,,4.0,4.0,4.0,BAU Activity
nicolehughes@example.com,Knox-Pope Initiative,19-11-2023,25-11-2023,,,0.0,4.0,6.0,0.0,,,,BAU Activity
ecarr@example.com,Thomas Inc Project,07-01-2024,13-01-2024,,,2.0,11.0,5.0,5.0,,3.0,0.0,Sales Activity
fgray@example.net,Miller Group Project,25-02-2024,02-03-2024,,Eager to collaborate with the team,0.0,,5.0,4.0,5.0,,3.0,BAU Activity
brooksbrittany@example.com,Shaw-Lara Solution,21-08-2022,27-08-2022,,,9.0,,,,6.0,4.0,0.0,Sales Activity
xturner@example.org,"Lopez, Ramirez and Harris Initiative",29-10-2023,04-11-2023,,,1.0,5.0,4.0,,4.0,,3.0,Sales Activity
christopherharris@example.com,Walker-Evans Initiative,02-07-2023,08-07-2023,,Looking forward to the challenge,1.0,4.0,5.0,11.0,6.0,,8.0,Sales Activity
jonesjoyce@example.com,Roberts Ltd Initiative,03-09-2023,09-09-2023,,Excited to get started!,3.0,4.0,4.0,5.0,4.0,6.0,5.0,Sales Activity
shelley35@example.net,Roberts Ltd Initiative,03-07-2022,09-07-2022,,,1.0,7.0,,12.0,6.0,2.0,0.0,Sales Activity
brandon81@example.org,Sanchez Inc Initiative,16-10-2022,22-10-2022,,Feeling optimistic about this project,2.0,,,4.0,2.0,9.0,9.0,BAU Activity
amberponce@example.com,Lyons-Harrison Initiative,09-07-2023,15-07-2023,,Feeling optimistic about this project,10.0,12.0,2.0,,4.0,5.0,4.0,BAU Activity
beckyallen@example.net,Singh Ltd Solution,01-01-2023,07-01-2023,,Looking forward to the challenge,1.0,,3.0,,6.0,3.0,7.0,BAU Activity
brooksrobert@example.org,Vasquez PLC Initiative,31-03-2024,06-04-2024,,Hopeful for a successful outcome,9.0,,5.0,7.0,7.0,,1.0,BAU Activity
ramirezmolly@example.net,Shaffer-Donovan Initiative,31-03-2024,06-04-2024,,Can't wait to see the end result,0.0,5.0,,4.0,6.0,6.0,,Sales Activity
andreaholmes@example.net,Boyer Inc Solution,17-09-2023,23-09-2023,,,11.0,4.0,3.0,1.0,4.0,11.0,,Sales Activity
nsalinas@example.com,Miller Group Project,16-04-2023,22-04-2023,,Can't wait to see the end result,0.0,4.0,4.0,6.0,6.0,,,BAU Activity
wsantos@example.net,Warren-Ingram Initiative,07-05-2023,13-05-2023,,Feeling motivated,7.0,4.0,6.0,4.0,,7.0,10.0,Sales Activity
rhondamalone@example.net,Yoder Inc Initiative,07-08-2022,13-08-2022,,,,4.0,1.0,2.0,1.0,9.0,3.0,BAU Activity
kalvarado@example.org,Williams LLC Initiative,02-10-2022,08-10-2022,,,,5.0,4.0,,,4.0,5.0,BAU Activity
usmith@example.org,"Johnson, Pierce and Davis Project",10-07-2022,16-07-2022,,,1.0,4.0,5.0,,7.0,0.0,,BAU Activity
jmorris@example.net,Hale-Aguilar Solution,21-01-2024,27-01-2024,,,0.0,,0.0,5.0,,5.0,2.0,Sales Activity
chase92@example.net,Carson-Clayton Initiative,02-04-2023,08-04-2023,,Looking forward to the challenge,2.0,,5.0,,9.0,0.0,6.0,BAU Activity
joy18@example.net,White-Holland Solution,24-09-2023,30-09-2023,,,7.0,6.0,5.0,5.0,,4.0,4.0,Sales Activity
caleb15@example.org,"Lopez, Ramirez and Harris Initiative",10-07-2022,16-07-2022,,Feeling motivated,2.0,,,6.0,10.0,,2.0,Sales Activity
hutchinsonkelly@example.org,Vasquez PLC Initiative,30-10-2022,05-11-2022,,Feeling optimistic about this project,,8.0,,5.0,9.0,10.0,,BAU Activity
sara02@example.com,Shaw-Lara Solution,24-09-2023,30-09-2023,,Feeling motivated,1.0,,,9.0,4.0,,0.0,BAU Activity
nwright@example.com,Clark Group Initiative,04-06-2023,10-06-2023,,Hopeful for a successful outcome,,5.0,6.0,6.0,3.0,4.0,1.0,BAU Activity
jrobinson@example.net,"Silva, Wright and Schmidt Initiative",25-12-2022,31-12-2022,,,,,5.0,4.0,4.0,6.0,1.0,Sales Activity
carlosmonroe@example.net,White-Lozano Project,16-10-2022,22-10-2022,,Excited to get started!,3.0,7.0,,,4.0,,,BAU Activity
martinpamela@example.com,Harris-Randolph Initiative,05-02-2023,11-02-2023,,,3.0,6.0,4.0,10.0,6.0,9.0,0.0,Sales Activity
michelle15@example.org,"Rice, Jones and Harris Initiative",11-06-2023,17-06-2023,,,0.0,,10.0,7.0,4.0,,2.0,Sales Activity
wendy97@example.com,"Johnson, Pierce and Davis Project",09-07-2023,15-07-2023,,,,,,6.0,4.0,5.0,10.0,Sales Activity
powersbrian@example.net,"Lopez, Ramirez and Harris Initiative",12-02-2023,18-02-2023,,,5.0,4.0,,,5.0,7.0,3.0,Sales Activity
kgraham@example.org,Knox-Pope Initiative,25-09-2022,01-10-2022,,,,5.0,6.0,6.0,12.0,0.0,11.0,Sales Activity
ibishop@example.net,Wright PLC Solution,07-04-2024,13-04-2024,,Excited to get started!,1.0,0.0,4.0,,,,4.0,Sales Activity
corey93@example.net,Walker-Evans Initiative,08-01-2023,14-01-2023,,,8.0,6.0,6.0,5.0,11.0,,3.0,Sales Activity
erodriguez@example.org,Shaw-Lara Solution,24-03-2024,30-03-2024,,Hopeful for a successful outcome,1.0,,11.0,4.0,5.0,6.0,2.0,Sales Activity
martinashley@example.net,Shaffer-Donovan Initiative,15-10-2023,21-10-2023,,,3.0,4.0,12.0,4.0,,5.0,1.0,Sales Activity
ashleyromero@example.net,"Lopez, Ramirez and Harris Initiative",01-10-2023,07-10-2023,,Hopeful for a successful outcome,6.0,1.0,1.0,6.0,4.0,10.0,1.0,BAU Activity
michaelgillespie@example.org,Lam-Garrison Initiative,18-09-2022,24-09-2022,,Looking forward to the challenge,5.0,4.0,4.0,,,5.0,3.0,Sales Activity
brandoncain@example.com,Sanchez Inc Initiative,21-08-2022,27-08-2022,,,4.0,4.0,6.0,4.0,10.0,2.0,3.0,Sales Activity
kathleen96@example.net,Pierce and Sons Solution,02-10-2022,08-10-2022,,,1.0,,6.0,,6.0,4.0,,BAU Activity
pwilliamson@example.net,Yoder Inc Initiative,03-12-2023,09-12-2023,,Feeling motivated,0.0,11.0,4.0,3.0,0.0,1.0,9.0,Sales Activity
patricia66@example.com,Hale-Aguilar Solution,19-11-2023,25-11-2023,,,0.0,,1.0,5.0,,,0.0,BAU Activity
danielparsons@example.com,Hale-Aguilar Solution,12-02-2023,18-02-2023,,Looking forward to the challenge,2.0,6.0,1.0,5.0,5.0,4.0,0.0,Sales Activity
yallen@example.com,Hale-Aguilar Solution,28-08-2022,03-09-2022,,,2.0,,4.0,4.0,0.0,5.0,1.0,BAU Activity
mitchelljacob@example.net,"Lam, Fisher and Abbott Project",18-02-2024,24-02-2024,,Hopeful for a successful outcome,6.0,,,,12.0,,2.0,Sales Activity
johnsonalexis@example.net,White-Lozano Project,26-11-2023,02-12-2023,,Ready to dive in,1.0,3.0,6.0,4.0,7.0,9.0,10.0,Sales Activity
