userEmail,projectSelected,dateStart,dateEnd,taskSelected,commentAdded,d0,d1,d2,d3,d4,d5,d6,activityName
jordanoscar@example.com,"Diaz, Lam and Maldonado Project",12-03-2023,18-03-2023,,Excited to get started!,,2.0,6.0,3.0,,6.0,,BAU Activity
mobrien@example.org,"Stevens, Andrews and Medina Initiative",08-05-2022,14-05-2022,,Feeling motivated,,5.0,7.0,,2.0,6.0,7.0,Sales Activity
garywheeler@example.org,Li-Schwartz Project,29-05-2022,04-06-2022,,,,4.0,,,7.0,8.0,,BAU Activity
utownsend@example.net,"Gonzalez, Anderson and Walsh Project",05-03-2023,11-03-2023,,Eager to collaborate with the team,12.0,5.0,4.0,,,5.0,2.0,Sales Activity
leebrittany@example.org,Meyers-Nunez Project,06-08-2023,12-08-2023,,Ready to dive in,6.0,5.0,2.0,6.0,5.0,4.0,1.0,Sales Activity
calvin68@example.org,"Nguyen, Peters and Walker Initiative",23-04-2023,29-04-2023,,,9.0,12.0,,,5.0,,10.0,BAU Activity
wwatkins@example.net,"Adams, Mcgee and Baker Initiative",08-01-2023,14-01-2023,,,2.0,,6.0,,,6.0,,BAU Activity
sandra08@example.net,"Mckinney, Ross and Reed Solution",21-05-2023,27-05-2023,,Ready to dive in,2.0,4.0,6.0,6.0,4.0,,9.0,Sales Activity
albertking@example.net,"Donovan, Tyler and Cabrera Solution",29-10-2023,04-11-2023,,Excited to get started!,1.0,4.0,6.0,,12.0,3.0,10.0,BAU Activity
lacevedo@example.org,"Brown, Vasquez and Bush Initiative",30-10-2022,05-11-2022,,,5.0,2.0,,5.0,2.0,9.0,3.0,Sales Activity
xbond@example.org,"Mckinney, Ross and Reed Solution",02-07-2023,08-07-2023,,,9.0,,7.0,1.0,4.0,6.0,,Sales Activity
nlewis@example.org,Lindsey Inc Initiative,23-10-2022,29-10-2022,,Feeling motivated,0.0,7.0,11.0,2.0,6.0,12.0,0.0,Sales Activity
richardsryan@example.net,Taylor LLC Project,01-10-2023,07-10-2023,,Feeling optimistic about this project,2.0,,,4.0,6.0,5.0,,Sales Activity
alyssamorrow@example.org,Love Ltd Solution,03-09-2023,09-09-2023,,,1.0,7.0,5.0,12.0,5.0,,5.0,BAU Activity
sfry@example.net,Castillo PLC Solution,06-11-2022,12-11-2022,,Can't wait to see the end result,2.0,,,,,6.0,2.0,Sales Activity
vross@example.org,Butler-Acosta Solution,18-02-2024,24-02-2024,,Hopeful for a successful outcome,12.0,11.0,1.0,5.0,,,2.0,Sales Activity
jeremy66@example.com,Li-Schwartz Project,07-01-2024,13-01-2024,,,,4.0,4.0,4.0,4.0,5.0,,Sales Activity
jacksonlori@example.net,"Nguyen, Peters and Walker Initiative",02-07-2023,08-07-2023,,,,4.0,4.0,,4.0,7.0,1.0,Sales Activity
ejackson@example.com,"Adams, Mcgee and Baker Initiative",04-06-2023,10-06-2023,,,,,4.0,4.0,9.0,,,Sales Activity
markherrera@example.org,Schneider and Sons Solution,22-01-2023,28-01-2023,,,2.0,6.0,3.0,6.0,,9.0,,BAU Activity
richshannon@example.com,Malone-Mcclure Initiative,02-07-2023,08-07-2023,,,,4.0,5.0,4.0,,5.0,6.0,Sales Activity
umacdonald@example.com,Hernandez-Wells Initiative,22-10-2023,28-10-2023,,Hopeful for a successful outcome,1.0,4.0,5.0,11.0,1.0,7.0,4.0,Sales Activity
carlos64@example.net,Martin-Ball Project,17-03-2024,23-03-2024,,,0.0,5.0,9.0,2.0,7.0,,,BAU Activity
christinecharles@example.net,"Strickland, Roberts and Dixon Solution",24-09-2023,30-09-2023,,,7.0,4.0,,4.0,6.0,5.0,,BAU Activity
kaylamclaughlin@example.com,Li-Schwartz Project,25-06-2023,01-07-2023,,Can't wait to see the end result,2.0,4.0,,6.0,5.0,,,Sales Activity
austin63@example.net,"Turner, Evans and Reed Solution",20-08-2023,26-08-2023,,Excited to get started!,7.0,10.0,6.0,4.0,6.0,5.0,,Sales Activity
ebrown@example.com,Martin-Ball Project,05-06-2022,11-06-2022,,,3.0,4.0,9.0,,,,0.0,BAU Activity
vvalentine@example.org,"Brown, Vasquez and Bush Initiative",06-11-2022,12-11-2022,,,1.0,6.0,9.0,6.0,4.0,6.0,,Sales Activity
john13@example.net,"Strickland, Roberts and Dixon Solution",30-04-2023,06-05-2023,,,,5.0,,,1.0,,,Sales Activity
lisawilliamson@example.net,Butler-Acosta Solution,22-05-2022,28-05-2022,,,3.0,,,5.0,,,0.0,BAU Activity
rasmussenjeffery@example.net,Butler-Acosta Solution,29-05-2022,04-06-2022,,Eager to collaborate with the team,,3.0,11.0,,6.0,5.0,2.0,BAU Activity
sandersvanessa@example.net,Lindsey Inc Initiative,24-04-2022,30-04-2022,,,2.0,,6.0,,5.0,4.0,1.0,BAU Activity
bryanwhitaker@example.net,"Jimenez, Mendez and Lewis Initiative",19-06-2022,25-06-2022,,,,,,,6.0,5.0,1.0,BAU Activity
cynthia11@example.org,"Jimenez, Mendez and Lewis Initiative",17-07-2022,23-07-2022,,Feeling optimistic about this project,11.0,5.0,8.0,12.0,4.0,,0.0,Sales Activity
kingashley@example.net,"Jackson, Nguyen and Crawford Project",11-12-2022,17-12-2022,,,,,6.0,,7.0,6.0,2.0,Sales Activity
changangela@example.com,Scott and Sons Project,07-01-2024,13-01-2024,,Feeling motivated,,0.0,,0.0,,4.0,5.0,Sales Activity
lambjennifer@example.net,Meyers-Nunez Project,24-09-2023,30-09-2023,,Excited to get started!,2.0,12.0,7.0,4.0,7.0,7.0,,BAU Activity
carollarsen@example.org,"Brown, Vasquez and Bush Initiative",03-09-2023,09-09-2023,,Feeling optimistic about this project,3.0,3.0,5.0,,4.0,5.0,7.0,BAU Activity
pthompson@example.org,Taylor LLC Project,11-02-2024,17-02-2024,,,0.0,,,,,5.0,8.0,BAU Activity
isingh@example.org,"Austin, Barnes and Marquez Initiative",04-12-2022,10-12-2022,,,0.0,10.0,,6.0,2.0,,,Sales Activity
jessicalynch@example.org,"Sanchez, Jackson and Scott Initiative",29-05-2022,04-06-2022,,Ready to dive in,0.0,4.0,4.0,4.0,6.0,3.0,1.0,BAU Activity
hharrington@example.com,Ward-Berg Initiative,12-02-2023,18-02-2023,,Looking forward to the challenge,,10.0,8.0,,,6.0,0.0,Sales Activity
crosbyruben@example.com,Patrick Inc Initiative,19-02-2023,25-02-2023,,,8.0,6.0,10.0,6.0,,6.0,0.0,Sales Activity
alexanderroger@example.org,"Austin, Barnes and Marquez Initiative",18-06-2023,24-06-2023,,Hopeful for a successful outcome,0.0,6.0,12.0,4.0,11.0,,2.0,Sales Activity
lindamoore@example.com,Harris-Nicholson Project,14-05-2023,20-05-2023,,Excited to get started!,1.0,12.0,6.0,,10.0,,12.0,Sales Activity
sfry@example.net,"Austin, Barnes and Marquez Initiative",18-02-2024,24-02-2024,,Hopeful for a successful outcome,4.0,4.0,5.0,,,4.0,9.0,BAU Activity
wbradley@example.com,Castillo PLC Solution,26-06-2022,02-07-2022,,,3.0,6.0,,4.0,5.0,,2.0,BAU Activity
ejones@example.com,Martin-Ball Project,08-01-2023,14-01-2023,,,11.0,5.0,,4.0,5.0,,3.0,BAU Activity
chad29@example.net,"Turner, Evans and Reed Solution",30-07-2023,05-08-2023,,Ready to dive in,1.0,0.0,8.0,,6.0,5.0,,Sales Activity
nicolejensen@example.net,Meyers-Nunez Project,31-03-2024,06-04-2024,,Can't wait to see the end result,10.0,10.0,,,9.0,,,Sales Activity
brownjessica@example.org,Taylor LLC Project,29-01-2023,04-02-2023,,,3.0,5.0,8.0,5.0,,3.0,,BAU Activity
lmeyer@example.com,Moreno-Jackson Project,09-04-2023,15-04-2023,,Feeling motivated,,,9.0,4.0,6.0,4.0,2.0,BAU Activity
jillian82@example.net,"Mckinney, Ross and Reed Solution",23-07-2023,29-07-2023,,Hopeful for a successful outcome,0.0,9.0,,,,,0.0,Sales Activity
charles19@example.org,Snow-Lee Project,24-04-2022,30-04-2022,,Eager to collaborate with the team,0.0,2.0,8.0,6.0,4.0,,,Sales Activity
iwilson@example.com,"Brown, Sims and Davis Initiative",01-01-2023,07-01-2023,,,0.0,8.0,,11.0,,6.0,,Sales Activity
dan26@example.com,"Jackson, Nguyen and Crawford Project",16-04-2023,22-04-2023,,,1.0,6.0,9.0,4.0,,7.0,1.0,BAU Activity
hendersondestiny@example.net,"Austin, Barnes and Marquez Initiative",17-03-2024,23-03-2024,,Eager to collaborate with the team,1.0,5.0,6.0,,5.0,5.0,0.0,Sales Activity
francisrobinson@example.com,Brown Inc Initiative,24-09-2023,30-09-2023,,,0.0,,,5.0,12.0,4.0,2.0,Sales Activity
bmendoza@example.net,Abbott-Carter Solution,12-06-2022,18-06-2022,,Hopeful for a successful outcome,5.0,,12.0,5.0,,5.0,10.0,Sales Activity
ghunt@example.net,Lopez Inc Initiative,01-01-2023,07-01-2023,,,5.0,,12.0,8.0,4.0,4.0,0.0,BAU Activity
kristinehuynh@example.org,"Jackson, Nguyen and Crawford Project",01-01-2023,07-01-2023,,Hopeful for a successful outcome,3.0,11.0,9.0,6.0,,2.0,6.0,Sales Activity
michellemccarthy@example.net,"Gonzalez, Anderson and Walsh Project",17-03-2024,23-03-2024,,,0.0,,6.0,,8.0,,,BAU Activity
jaclynsteele@example.org,Austin-Clark Project,19-11-2023,25-11-2023,,Ready to dive in,2.0,5.0,,5.0,4.0,,8.0,BAU Activity
tmccann@example.net,"Turner, Evans and Reed Solution",10-07-2022,16-07-2022,,,12.0,,,6.0,5.0,6.0,0.0,BAU Activity
kellijimenez@example.org,"Lang, Allen and Hayes Solution",12-06-2022,18-06-2022,,,2.0,6.0,6.0,4.0,6.0,4.0,2.0,Sales Activity
barneskimberly@example.com,Scott and Sons Project,27-08-2023,02-09-2023,,,6.0,7.0,,,4.0,5.0,2.0,Sales Activity
lisa41@example.org,"Mckinney, Ross and Reed Solution",18-06-2023,24-06-2023,,Looking forward to the challenge,10.0,,10.0,,0.0,11.0,,Sales Activity
karenbonilla@example.com,Greene Inc Initiative,16-07-2023,22-07-2023,,Looking forward to the challenge,1.0,4.0,,6.0,,5.0,,BAU Activity
wwatkins@example.net,Greene Inc Initiative,06-08-2023,12-08-2023,,Looking forward to the challenge,6.0,,6.0,,4.0,,,BAU Activity
stuartkerri@example.net,"Stevens, Andrews and Medina Initiative",03-12-2023,09-12-2023,,Feeling motivated,12.0,,,6.0,5.0,1.0,0.0,BAU Activity
johnduke@example.net,Brown Inc Initiative,16-04-2023,22-04-2023,,Eager to collaborate with the team,,8.0,4.0,,0.0,,3.0,Sales Activity
kathrynmonroe@example.com,Abbott-Carter Solution,16-07-2023,22-07-2023,,,11.0,6.0,4.0,0.0,4.0,12.0,2.0,BAU Activity
griffithtyler@example.com,Castillo PLC Solution,25-02-2024,02-03-2024,,Feeling motivated,,1.0,6.0,4.0,6.0,,,BAU Activity
millertaylor@example.org,Simpson-Caldwell Project,10-03-2024,16-03-2024,,Ready to dive in,,,6.0,5.0,1.0,,7.0,BAU Activity
anthonyodom@example.net,Love Ltd Solution,03-09-2023,09-09-2023,,Looking forward to the challenge,4.0,,,4.0,,6.0,,BAU Activity
thomas30@example.org,"Mckinney, Ross and Reed Solution",03-12-2023,09-12-2023,,,2.0,5.0,11.0,,,,,Sales Activity
khoward@example.org,Cabrera Inc Project,31-12-2023,06-01-2024,,Eager to collaborate with the team,11.0,5.0,,,11.0,,1.0,Sales Activity
troyharris@example.org,"Jackson, Nguyen and Crawford Project",10-07-2022,16-07-2022,,Excited to get started!,0.0,5.0,5.0,8.0,4.0,,9.0,BAU Activity
jacksonjennifer@example.org,Lopez Inc Initiative,11-06-2023,17-06-2023,,,,,2.0,,4.0,2.0,,BAU Activity
zgray@example.org,Austin-Clark Project,31-07-2022,06-08-2022,,Ready to dive in,10.0,4.0,10.0,1.0,5.0,,4.0,BAU Activity
ericjohnson@example.com,Harris-Nicholson Project,30-10-2022,05-11-2022,,,,5.0,1.0,,0.0,,7.0,BAU Activity
jessica86@example.com,"Austin, Barnes and Marquez Initiative",20-08-2023,26-08-2023,,,2.0,6.0,6.0,,6.0,4.0,0.0,BAU Activity
pjoseph@example.com,Ward-Berg Initiative,25-09-2022,01-10-2022,,,2.0,2.0,7.0,1.0,5.0,3.0,,BAU Activity
ymcgee@example.com,Butler-Acosta Solution,24-03-2024,30-03-2024,,,,,4.0,2.0,5.0,7.0,,BAU Activity
wallzachary@example.org,Brown Inc Initiative,18-09-2022,24-09-2022,,,0.0,6.0,,,,,,Sales Activity
kendra95@example.org,"Jackson, Nguyen and Crawford Project",10-03-2024,16-03-2024,,,3.0,10.0,4.0,5.0,5.0,6.0,10.0,Sales Activity
vburton@example.net,"Diaz, Lam and Maldonado Project",19-02-2023,25-02-2023,,,,4.0,6.0,4.0,6.0,4.0,3.0,Sales Activity
trujillojoan@example.com,"Lang, Allen and Hayes Solution",15-10-2023,21-10-2023,,,10.0,,4.0,9.0,4.0,11.0,1.0,Sales Activity
adamseddie@example.net,Serrano and Sons Solution,20-11-2022,26-11-2022,,Eager to collaborate with the team,3.0,5.0,,12.0,4.0,9.0,,Sales Activity
igriffin@example.net,Cabrera Inc Project,21-01-2024,27-01-2024,,Eager to collaborate with the team,0.0,10.0,6.0,8.0,4.0,1.0,2.0,BAU Activity
lriggs@example.com,Scott and Sons Project,17-12-2023,23-12-2023,,Ready to dive in,0.0,,,4.0,6.0,,,Sales Activity
destinyhouse@example.org,Martin-Ball Project,19-06-2022,25-06-2022,,,1.0,2.0,4.0,,6.0,,,BAU Activity
carlrojas@example.com,Henry-Sandoval Project,09-07-2023,15-07-2023,,Can't wait to see the end result,,,4.0,4.0,5.0,,1.0,Sales Activity
regina59@example.net,Martin-Ball Project,27-08-2023,02-09-2023,,Feeling optimistic about this project,1.0,2.0,4.0,,,5.0,,Sales Activity
aliciasanders@example.com,Hernandez-Wells Initiative,23-10-2022,29-10-2022,,Excited to get started!,,,,,6.0,2.0,,Sales Activity
johnsondebra@example.com,Taylor LLC Project,04-12-2022,10-12-2022,,,1.0,,0.0,3.0,6.0,4.0,2.0,Sales Activity
tshelton@example.org,Martin-Ball Project,20-08-2023,26-08-2023,,,,4.0,,5.0,,4.0,0.0,BAU Activity
frobinson@example.org,Serrano and Sons Solution,31-12-2023,06-01-2024,,Excited to get started!,1.0,,4.0,,0.0,,2.0,Sales Activity
garrettclayton@example.net,Snow-Lee Project,26-06-2022,02-07-2022,,Eager to collaborate with the team,0.0,4.0,4.0,5.0,2.0,4.0,2.0,Sales Activity
coxpaul@example.org,"Nguyen, Peters and Walker Initiative",09-07-2023,15-07-2023,,Ready to dive in,8.0,4.0,10.0,,12.0,6.0,11.0,Sales Activity
danavega@example.net,Gonzalez-Becker Initiative,31-07-2022,06-08-2022,,Eager to collaborate with the team,0.0,4.0,5.0,5.0,,6.0,11.0,BAU Activity
john13@example.net,"Strickland, Roberts and Dixon Solution",27-08-2023,02-09-2023,,,2.0,4.0,5.0,12.0,10.0,,7.0,BAU Activity
rosenathan@example.com,"Sanchez, Jackson and Scott Initiative",24-04-2022,30-04-2022,,Can't wait to see the end result,1.0,4.0,,4.0,4.0,5.0,8.0,Sales Activity
morgansteven@example.net,Herrera Ltd Initiative,25-02-2024,02-03-2024,,,,5.0,4.0,,10.0,6.0,,BAU Activity
tmcknight@example.net,Harris-Nicholson Project,24-04-2022,30-04-2022,,Ready to dive in,0.0,,6.0,4.0,11.0,5.0,,Sales Activity
dennis24@example.net,Lin-Johnson Solution,24-03-2024,30-03-2024,,Ready to dive in,0.0,4.0,10.0,7.0,0.0,,,Sales Activity
ramirezmadison@example.org,Simpson-Caldwell Project,27-08-2023,02-09-2023,,Excited to get started!,0.0,5.0,7.0,5.0,6.0,6.0,2.0,Sales Activity
coxkimberly@example.com,Cabrera Inc Project,15-10-2023,21-10-2023,,,0.0,,2.0,9.0,,6.0,,BAU Activity
ejones@example.com,Martin-Ball Project,16-07-2023,22-07-2023,,,3.0,6.0,4.0,,1.0,,4.0,Sales Activity
thompsonjulia@example.org,Hernandez-Wells Initiative,08-10-2023,14-10-2023,,,0.0,1.0,4.0,1.0,6.0,5.0,1.0,Sales Activity
robert90@example.com,Herrera Ltd Initiative,17-09-2023,23-09-2023,,Ready to dive in,3.0,5.0,,,10.0,6.0,,Sales Activity
mariahsharp@example.net,Meyers-Nunez Project,11-12-2022,17-12-2022,,Can't wait to see the end result,0.0,,,5.0,4.0,5.0,9.0,BAU Activity
wanda10@example.com,Greene Inc Initiative,07-05-2023,13-05-2023,,,8.0,1.0,10.0,,7.0,0.0,12.0,BAU Activity
justin01@example.org,"Mckinney, Ross and Reed Solution",07-04-2024,13-04-2024,,,,5.0,5.0,7.0,,5.0,,BAU Activity
stephaniefuller@example.org,Serrano and Sons Solution,20-11-2022,26-11-2022,,Eager to collaborate with the team,2.0,4.0,4.0,5.0,4.0,,11.0,BAU Activity
hartdanielle@example.net,Hernandez-Wells Initiative,07-08-2022,13-08-2022,,Excited to get started!,10.0,,,12.0,4.0,4.0,1.0,BAU Activity
samanthamendez@example.org,Austin-Clark Project,11-12-2022,17-12-2022,,,1.0,,,7.0,5.0,5.0,2.0,BAU Activity
matthew52@example.net,Butler-Acosta Solution,30-10-2022,05-11-2022,,Feeling motivated,,6.0,,,,,,BAU Activity
hmcpherson@example.net,Li-Schwartz Project,24-09-2023,30-09-2023,,Looking forward to the challenge,3.0,2.0,,7.0,8.0,7.0,0.0,BAU Activity
jonathan21@example.com,Simpson-Caldwell Project,21-01-2024,27-01-2024,,,0.0,8.0,,,4.0,5.0,12.0,BAU Activity
emmalivingston@example.org,"Jackson, Nguyen and Crawford Project",17-09-2023,23-09-2023,,Eager to collaborate with the team,3.0,7.0,4.0,12.0,,4.0,,BAU Activity
ramoschristopher@example.com,Patrick Inc Initiative,17-04-2022,23-04-2022,,,,,4.0,,,,10.0,Sales Activity
keith61@example.com,"Lang, Allen and Hayes Solution",21-01-2024,27-01-2024,,Can't wait to see the end result,,5.0,5.0,4.0,6.0,8.0,,BAU Activity
kelly29@example.com,Dalton Group Solution,27-08-2023,02-09-2023,,Hopeful for a successful outcome,0.0,5.0,,8.0,,5.0,1.0,Sales Activity
stronglauren@example.net,"Donovan, Tyler and Cabrera Solution",25-12-2022,31-12-2022,,Eager to collaborate with the team,1.0,4.0,,5.0,5.0,7.0,,Sales Activity
mwatts@example.net,Gonzalez-Becker Initiative,18-06-2023,24-06-2023,,Looking forward to the challenge,0.0,4.0,,5.0,6.0,5.0,0.0,Sales Activity
andreaherman@example.com,Taylor LLC Project,07-01-2024,13-01-2024,,,0.0,5.0,3.0,7.0,,6.0,1.0,Sales Activity
lmeyer@example.com,Moreno-Jackson Project,10-12-2023,16-12-2023,,Hopeful for a successful outcome,,4.0,5.0,5.0,5.0,4.0,,BAU Activity
bishopjennifer@example.net,"Sanchez, Jackson and Scott Initiative",09-07-2023,15-07-2023,,Feeling optimistic about this project,0.0,7.0,4.0,7.0,6.0,,,Sales Activity
bryantchristian@example.net,"Austin, Barnes and Marquez Initiative",03-09-2023,09-09-2023,,,0.0,4.0,1.0,4.0,,4.0,0.0,BAU Activity
martinezglenda@example.net,"Brown, Vasquez and Bush Initiative",31-07-2022,06-08-2022,,Can't wait to see the end result,2.0,11.0,5.0,0.0,5.0,5.0,4.0,Sales Activity
rickcollins@example.net,Malone-Mcclure Initiative,11-02-2024,17-02-2024,,Eager to collaborate with the team,3.0,5.0,3.0,4.0,,,3.0,BAU Activity
wallacejoseph@example.org,Dalton Group Solution,20-11-2022,26-11-2022,,Eager to collaborate with the team,,11.0,9.0,2.0,5.0,4.0,1.0,BAU Activity
ijohnson@example.net,"Diaz, Lam and Maldonado Project",30-10-2022,05-11-2022,,Feeling motivated,9.0,2.0,4.0,5.0,10.0,,1.0,Sales Activity
albertking@example.net,"Adams, Mcgee and Baker Initiative",30-07-2023,05-08-2023,,,,5.0,,4.0,1.0,,,BAU Activity
ewingmatthew@example.org,"Strickland, Roberts and Dixon Solution",04-02-2024,10-02-2024,,,1.0,4.0,4.0,5.0,12.0,,2.0,BAU Activity
tgardner@example.com,"Gonzalez, Anderson and Walsh Project",27-08-2023,02-09-2023,,,0.0,,,6.0,2.0,4.0,,Sales Activity
jbarr@example.com,"Nguyen, Peters and Walker Initiative",11-06-2023,17-06-2023,,Can't wait to see the end result,1.0,4.0,6.0,4.0,,4.0,0.0,Sales Activity
raykimberly@example.net,Schneider and Sons Solution,12-02-2023,18-02-2023,,Ready to dive in,1.0,6.0,11.0,4.0,6.0,,2.0,BAU Activity
woodsandrea@example.com,"Mckinney, Ross and Reed Solution",15-05-2022,21-05-2022,,Eager to collaborate with the team,2.0,11.0,,12.0,4.0,8.0,1.0,BAU Activity
amandascott@example.org,Patrick Inc Initiative,12-03-2023,18-03-2023,,,,,,10.0,5.0,4.0,0.0,BAU Activity
erica49@example.com,Moreno-Jackson Project,08-10-2023,14-10-2023,,,3.0,,10.0,4.0,,4.0,4.0,BAU Activity
orozcorobert@example.net,"Adams, Mcgee and Baker Initiative",04-09-2022,10-09-2022,,,,5.0,,5.0,,,0.0,BAU Activity
jasonnguyen@example.net,Meyers-Nunez Project,16-04-2023,22-04-2023,,Ready to dive in,,6.0,6.0,8.0,0.0,,0.0,BAU Activity
christian92@example.com,Abbott-Carter Solution,07-01-2024,13-01-2024,,Can't wait to see the end result,0.0,5.0,5.0,,4.0,7.0,2.0,Sales Activity
crosbyruben@example.com,Patrick Inc Initiative,19-11-2023,25-11-2023,,,1.0,,12.0,,,,,Sales Activity
qcox@example.com,Gonzalez-Becker Initiative,25-09-2022,01-10-2022,,Feeling optimistic about this project,1.0,,,,,3.0,8.0,BAU Activity
coneal@example.com,"Turner, Evans and Reed Solution",08-05-2022,14-05-2022,,Eager to collaborate with the team,2.0,5.0,5.0,,,6.0,,Sales Activity
margaretfischer@example.com,Butler-Acosta Solution,14-01-2024,20-01-2024,,Looking forward to the challenge,,11.0,5.0,4.0,,2.0,8.0,BAU Activity
vicki51@example.net,"Lang, Allen and Hayes Solution",19-02-2023,25-02-2023,,,3.0,,5.0,,,6.0,1.0,BAU Activity
brian20@example.org,Dalton Group Solution,30-07-2023,05-08-2023,,,5.0,6.0,5.0,,6.0,,6.0,BAU Activity
michael80@example.net,Simpson-Caldwell Project,09-10-2022,15-10-2022,,Feeling optimistic about this project,4.0,12.0,5.0,,0.0,5.0,,Sales Activity
bradleybailey@example.com,Lin-Johnson Solution,10-07-2022,16-07-2022,,Can't wait to see the end result,,10.0,3.0,4.0,6.0,4.0,1.0,Sales Activity
lynchteresa@example.net,Serrano and Sons Solution,07-01-2024,13-01-2024,,Feeling optimistic about this project,11.0,4.0,,4.0,,5.0,0.0,BAU Activity
stephanie06@example.org,Lopez Inc Initiative,18-02-2024,24-02-2024,,Feeling motivated,2.0,5.0,6.0,4.0,12.0,5.0,,BAU Activity
ichung@example.org,"Austin, Barnes and Marquez Initiative",29-05-2022,04-06-2022,,,,0.0,5.0,,,,,Sales Activity
floresbrent@example.org,Snow-Lee Project,17-07-2022,23-07-2022,,Ready to dive in,,,11.0,,3.0,5.0,7.0,Sales Activity
janetkramer@example.org,"Diaz, Lam and Maldonado Project",17-09-2023,23-09-2023,,,3.0,,6.0,4.0,9.0,12.0,2.0,BAU Activity
kristyharris@example.net,Castillo PLC Solution,20-11-2022,26-11-2022,,Hopeful for a successful outcome,,5.0,4.0,6.0,6.0,5.0,,Sales Activity
ryan30@example.net,Li-Schwartz Project,03-09-2023,09-09-2023,,Eager to collaborate with the team,2.0,1.0,8.0,10.0,6.0,,,Sales Activity
thomasryan@example.com,Schneider and Sons Solution,09-07-2023,15-07-2023,,Excited to get started!,4.0,10.0,10.0,1.0,4.0,4.0,4.0,Sales Activity
paul67@example.com,Ford LLC Solution,07-08-2022,13-08-2022,,Eager to collaborate with the team,3.0,,,9.0,,8.0,2.0,Sales Activity
kathleenchapman@example.org,"Jimenez, Mendez and Lewis Initiative",16-07-2023,22-07-2023,,,1.0,,6.0,,,6.0,1.0,BAU Activity
joseph86@example.org,Gonzalez-Becker Initiative,24-07-2022,30-07-2022,,Ready to dive in,,,1.0,,5.0,,1.0,Sales Activity
rmorgan@example.net,"Jimenez, Mendez and Lewis Initiative",05-03-2023,11-03-2023,,Excited to get started!,2.0,6.0,5.0,6.0,,8.0,,Sales Activity
robert58@example.com,"Adams, Mcgee and Baker Initiative",19-02-2023,25-02-2023,,,10.0,,12.0,,,2.0,6.0,BAU Activity
murphyjose@example.net,Brown Inc Initiative,16-10-2022,22-10-2022,,,0.0,6.0,12.0,,,5.0,1.0,BAU Activity
cramos@example.com,Cabrera Inc Project,02-07-2023,08-07-2023,,,,,8.0,11.0,4.0,,1.0,Sales Activity
liusarah@example.com,"Jimenez, Mendez and Lewis Initiative",27-08-2023,02-09-2023,,Feeling optimistic about this project,,6.0,8.0,4.0,,6.0,3.0,Sales Activity
